Nome: TRAMANDAI;;;;;;;;;;
Codigo Estacao: A834;;;;;;;;;;
Latitude: -30.01027777;;;;;;;;;;
Longitude: -50.13583333;;;;;;;;;;
Altitude: 4.56;;;;;;;;;;
Situacao: Operante;;;;;;;;;;
Data Inicial: 2011-01-01;;;;;;;;;;
Data Final: 2023-12-31;;;;;;;;;;
Periodicidade da Medicao: Diaria;;;;;;;;;;
;;;;;;;;;;
Data Medicao;PRECIPITACAO TOTAL, DIARIO (AUT)(mm);PRESSAO ATMOSFERICA MEDIA DIARIA (AUT)(mB);TEMPERATURA DO PONTO DE ORVALHO MEDIA DIARIA (AUT)(°C);TEMPERATURA MAXIMA, DIARIA (AUT)(°C);TEMPERATURA MEDIA, DIARIA (AUT)(°C);TEMPERATURA MINIMA, DIARIA (AUT)(°C);UMIDADE RELATIVA DO AR, MEDIA DIARIA (AUT)(%);UMIDADE RELATIVA DO AR, MINIMA DIARIA (AUT)(%);VENTO, RAJADA MAXIMA DIARIA (AUT)(m/s);VENTO, VELOCIDADE MEDIA DIARIA (AUT)(m/s)
23/09/2017;2;1020.1;null;19.8;18.4;16.9;null;null;9.8;3.4
24/09/2017;0;1022.4;null;22;19.4;17.7;null;null;14.1;5.3
25/09/2017;0;1020.6;null;22;20.1;18.6;null;null;15.1;7.4
26/09/2017;0;1015.6;null;22.4;20.3;18.9;null;null;12.8;4.5
27/09/2017;0;1012.6;null;25.4;20.9;18.2;null;94;16.7;3.6
28/09/2017;0;1020.6;null;20.8;19.1;18;90.8;79;13.1;6.4
29/09/2017;0;1021.1;14.3;19.5;18.2;17.7;78.4;64;15.8;8.6
30/09/2017;45.4;1009.2;null;19.5;17.7;16.1;97.6;88;14.5;5.5
01/10/2017;14.2;1000.9;null;23.5;19.3;15.3;null;null;13.3;2.5
02/10/2017;13.2;1003.2;null;21.2;18.5;17.1;92.4;79;17.2;2.9
03/10/2017;0;1011.9;10.7;23.3;18.2;13.5;64.8;37;17.2;3.2
04/10/2017;0;1015.9;11.7;25.1;19.1;12.8;63.2;35;12.4;3.3
05/10/2017;0;1011.5;15.5;22.1;20.2;18.6;74.8;63;14.3;7.3
06/10/2017;0;1012.8;18.5;23.3;20.5;19.3;88.5;73;13;4
07/10/2017;0;1021.8;15.3;22.6;19.8;18.9;75.9;62;13.5;5.8
08/10/2017;.2;1017.7;14.9;20.2;18.9;18.2;77.7;67;17;7.9
09/10/2017;0;1009.6;17.9;29.8;20.4;17.4;86.4;51;9.2;2.4
10/10/2017;.2;1012.2;19.3;23;20.5;19.1;93.1;76;9.1;2.6
11/10/2017;24.2;1011.4;null;20.5;20;19.2;null;100;10.2;3.5
12/10/2017;58.4;1013.3;null;20.1;19.6;18.8;null;null;16.1;8
13/10/2017;32.4;1009.6;null;23.9;20.5;19.3;null;null;30.6;3.9
14/10/2017;9.4;1016;null;20.2;18.4;17.4;null;88;11.9;5.5
15/10/2017;2;1022;null;20.7;17.4;13.2;79.2;55;8.8;3
16/10/2017;0;1020.7;17.5;21.4;19.7;18.1;87;77;17.8;8.4
17/10/2017;0;1016.2;19;22.4;20.3;18.8;92;87;18.3;9.1
18/10/2017;0;1011.4;null;23.5;20.7;19.5;null;93;16.3;5
19/10/2017;24.2;1009.8;null;28.4;21.1;19.9;null;70;18.7;6.2
20/10/2017;0;1015.9;17.7;21.8;18.8;15.2;93;88;14.6;4.6
21/10/2017;4;1009.8;null;20.6;19.6;18.9;null;94;17;4.7
22/10/2017;10.4;1014.9;12.8;21.1;17.4;14.7;77.8;57;16.4;6.4
23/10/2017;0;1020.4;11.9;21.1;15.9;10.9;77.4;59;9;3
24/10/2017;0;1018.6;14;20.6;18.3;15.7;76.2;66;13;6.6
25/10/2017;0;1014.6;17.2;21;19.5;18.4;86.3;77;15.3;7.2
26/10/2017;0;1009.9;null;22.5;20.4;19.1;null;92;14.8;4.8
27/10/2017;17;1003.7;null;27.8;21.4;19.4;null;86;9.1;3.5
28/10/2017;9;1003.7;null;23.8;20;18.4;92.8;81;17.6;5.2
29/10/2017;3.8;1011.9;null;22.2;19.7;17;null;null;13.7;4.7
30/10/2017;0;1007.8;null;23.7;21.3;19.8;null;null;15.8;4.8
31/10/2017;0;1014.4;null;21.9;19.5;16.8;76.6;65;11.6;5.9
01/11/2017;0;1018.5;12.8;23.8;18.8;13.4;69.9;43;9.9;3.4
02/11/2017;0;1017.2;14.6;22.2;20.3;18.5;69.9;56;18.5;9.1
03/11/2017;0;1009.7;16.5;23.4;21;18.8;75.9;63;25;4.7
04/11/2017;7.4;1009;null;21.3;19.4;19.8;null;78;13.1;3.1
05/11/2017;10.2;1016.5;null;22.9;18.9;14.5;74.8;64;9.7;3.2
06/11/2017;0;1018.3;15.3;22.8;20.3;19.2;72.9;65;12.4;7.2
07/11/2017;.2;1015.8;16.2;22.5;20.5;18.4;76.4;67;16.6;8.3
08/11/2017;0;1012.7;17.3;22.5;20.7;19.7;80.8;76;19.3;8.7
09/11/2017;2;1010.7;null;24.1;21.2;19.6;null;76;14.8;5.4
10/11/2017;13;1009.6;null;20.9;19.5;18.8;null;null;7;1.6
11/11/2017;8.8;1006.3;null;28.6;21.3;15.3;64.1;50;14.5;3.4
12/11/2017;0;1007;12.9;23.6;19.6;16.1;66.4;47;17.1;6.5
13/11/2017;0;1012.3;12;27.3;20.5;14.8;58.9;21;10.9;3.2
14/11/2017;0;1014.3;16.4;23.7;20.2;15.4;78.9;53;12.4;3.8
15/11/2017;0;1008.2;null;25.3;22.1;20.3;null;66;14.5;6.6
16/11/2017;0;1007.8;null;28.5;21.8;19.6;71.4;49;14.6;3.4
17/11/2017;.2;1009.5;null;23;20;17.5;null;81;10.6;3.9
18/11/2017;7.4;1005.6;null;26.6;21.8;19.7;78.2;58;13;4.6
19/11/2017;.4;1011;11.4;25.2;19.5;15.3;60.6;36;12.5;3.6
20/11/2017;0;1012.2;15;26.8;21;16.9;69.9;35;9.9;4.2
21/11/2017;0;1010;null;24.2;20.9;20.4;null;null;17.9;5.3
22/11/2017;49.4;1013.3;null;21.2;18.2;15.9;68.4;55;14;5
23/11/2017;0;1013.3;13.2;22.3;18.5;13.3;72.3;50;10.8;3.8
24/11/2017;0;1012.4;15.9;31.1;21.7;18;69.2;32;15.9;4.3
25/11/2017;0;1014.4;null;21.2;20;18.6;80.7;71;13.1;6.9
26/11/2017;77;1007.9;null;22.6;19.9;18.1;null;90;17.1;4.6
27/11/2017;2.2;1012.5;null;25.9;21.4;17.1;80.3;63;5.8;2
28/11/2017;0;1018.1;null;24.5;21.3;18.2;80.9;73;9.1;4
29/11/2017;0;1017.1;15.5;21.3;20.1;19.3;74.8;69;13.1;8.2
30/11/2017;0;1013.9;16.2;21.5;20.7;19.8;75.3;69;15.7;10.5
01/12/2017;0;1013.7;18.5;23.5;21.5;20.1;82.2;73;13.2;9.5
02/12/2017;0;1013.1;null;24;21.9;20.7;null;94;15;7.8
03/12/2017;0;1009.5;null;23.3;21.9;21.2;null;null;16.2;6.2
04/12/2017;1.4;1011;null;24.5;21.6;20.6;null;null;12.5;4.2
05/12/2017;1.6;1016.7;null;23.5;21.3;19.3;null;null;12.9;8.3
06/12/2017;0;1012.4;null;24.4;22.4;21.3;null;null;17;8.7
07/12/2017;30;1007.5;null;24.9;21.9;20.4;null;null;16.3;3.8
08/12/2017;12.8;1008.6;null;25.5;21.9;19.4;null;null;6.6;2.6
09/12/2017;0;1008.3;null;24.7;22.1;20.2;null;90;10.1;4.8
10/12/2017;0;1003.3;null;27.1;22.9;18.7;null;74;11;2.9
11/12/2017;3.6;1010.1;null;24.2;21.4;18.9;60.8;47;12.9;4.8
12/12/2017;0;1016.4;12.7;22.8;21;19.3;59;48;16.3;7
13/12/2017;0;1014;16.8;24.8;22.3;20.5;71.4;60;17.4;7.8
14/12/2017;0;1011.1;null;27.2;23.2;20.9;null;null;10.9;4.1
15/12/2017;0;1012.1;null;27.1;23.9;20.3;null;63;7.9;2.5
16/12/2017;0;1009.3;null;26.1;23.8;22.4;null;null;11.2;5.5
17/12/2017;0;1007.4;null;27.5;23;20.5;null;67;19.8;4.3
18/12/2017;11;1018.9;null;24;20.6;19.2;72.1;61;13.5;5.8
19/12/2017;.2;1017.9;null;23.5;21.3;19.5;null;64;14.7;7.5
20/12/2017;.4;1013;null;23.8;22.1;20.9;null;null;15.2;6.6
21/12/2017;0;1011;null;25.7;23;20.9;null;null;7.8;3.8
22/12/2017;.2;1009.6;null;25.8;23.5;21.7;null;null;8.8;4.8
23/12/2017;.2;1005.3;null;26.7;23.2;21.5;null;null;10.2;3.3
24/12/2017;102.8;1008.9;null;23.5;22;21;null;69;14.6;5.3
25/12/2017;0;1014.1;14.8;24.2;21.6;20;65.5;57;9.4;5.1
26/12/2017;0;1013.1;18.6;25.2;22.7;20.5;77.7;68;12.4;6.3
27/12/2017;0;1012.4;null;25.8;23.5;21.8;null;82;12;4.6
28/12/2017;0;1012.6;null;26.3;23.9;22.6;null;86;12.2;5.4
29/12/2017;0;1010.2;21.8;25.5;23.3;22.7;91.3;80;12.3;6
30/12/2017;0;1008.3;null;24.6;21.9;20.3;84.6;76;10.4;5
31/12/2017;0;1007.3;null;25.8;22.7;19.8;85.1;76;8.6;3.9
01/01/2018;0;1006.8;null;25.3;22.7;21;null;91;10.3;4.5
02/01/2018;2.2;1002.1;null;29;23.6;21.2;80.2;66;18;3.3
03/01/2018;.8;1005.7;19.2;31;23.8;19.6;73.4;40;12.4;2.9
04/01/2018;.2;1010.7;20.2;28.3;24.4;21;77.8;65;7.5;2.9
05/01/2018;0;null;null;27.3;null;22.8;82.1;69;9;null
06/01/2018;null;null;null;null;null;null;null;null;null;null
07/01/2018;null;null;null;null;null;null;null;null;null;null
08/01/2018;null;null;null;null;null;null;null;null;null;null
09/01/2018;null;null;null;null;null;null;null;null;null;null
10/01/2018;null;null;null;null;null;null;null;null;null;null
11/01/2018;null;null;null;null;null;null;null;null;null;null
12/01/2018;null;null;null;null;null;null;null;null;null;null
13/01/2018;null;null;null;null;null;null;null;null;null;null
14/01/2018;null;null;null;null;null;null;null;null;null;null
15/01/2018;null;null;null;null;null;null;null;null;null;null
16/01/2018;null;null;null;null;null;null;null;null;null;null
17/01/2018;null;null;null;null;null;null;null;null;null;null
18/01/2018;null;null;null;null;null;null;null;null;null;null
19/01/2018;null;null;null;null;null;null;null;null;null;null
20/01/2018;null;null;null;null;null;null;null;null;null;null
21/01/2018;null;null;null;null;null;null;null;null;null;null
22/01/2018;null;null;null;null;null;null;null;null;null;null
23/01/2018;null;null;null;null;null;null;null;null;null;null
24/01/2018;null;null;null;null;null;null;null;null;null;null
25/01/2018;null;null;null;null;null;null;null;null;null;null
26/01/2018;null;null;null;null;null;null;null;null;null;null
27/01/2018;null;null;null;null;null;null;null;null;null;null
28/01/2018;null;null;null;null;null;null;null;null;null;null
29/01/2018;null;null;null;null;null;null;null;null;null;null
30/01/2018;null;null;null;null;null;null;null;null;null;null
31/01/2018;null;null;null;null;null;null;null;null;null;null
01/02/2018;null;null;null;null;null;null;null;null;null;null
02/02/2018;null;null;null;null;null;null;null;null;null;null
03/02/2018;null;null;null;null;null;null;null;null;null;null
04/02/2018;null;null;null;null;null;null;null;null;null;null
05/02/2018;null;null;null;null;null;null;null;null;null;null
06/02/2018;null;null;null;null;null;null;null;null;null;null
07/02/2018;null;null;null;null;null;null;null;null;null;null
08/02/2018;null;null;null;null;null;null;null;null;null;null
09/02/2018;null;null;null;null;null;null;null;null;null;null
10/02/2018;null;null;null;null;null;null;null;null;null;null
11/02/2018;null;null;null;null;null;null;null;null;null;null
12/02/2018;null;null;null;null;null;null;null;null;null;null
13/02/2018;null;null;null;null;null;null;null;null;null;null
14/02/2018;null;null;null;null;null;null;null;null;null;null
15/02/2018;null;null;null;null;null;null;null;null;null;null
16/02/2018;null;null;null;null;null;null;null;null;null;null
17/02/2018;null;null;null;null;null;null;null;null;null;null
18/02/2018;null;null;null;null;null;null;null;null;null;null
19/02/2018;null;null;null;null;null;null;null;null;null;null
20/02/2018;null;null;null;null;null;null;null;null;null;null
21/02/2018;null;null;null;null;null;null;null;null;null;null
22/02/2018;null;null;null;null;null;null;null;null;null;null
23/02/2018;null;null;null;null;null;null;null;null;null;null
24/02/2018;null;null;null;null;null;null;null;null;null;null
25/02/2018;null;null;null;null;null;null;null;null;null;null
26/02/2018;null;null;null;null;null;null;null;null;null;null
27/02/2018;null;null;null;null;null;null;null;null;null;null
28/02/2018;null;null;null;null;null;null;null;null;null;null
01/03/2018;null;null;null;null;null;null;91.8;85;8;null
02/03/2018;null;1013.7;null;29.9;25.7;23.5;null;81;7.2;2.4
03/03/2018;null;1012.4;null;28.5;24.5;20.8;80;73;7.7;2.5
04/03/2018;null;1009.6;23.7;27.4;24.9;24.3;94;85;15.2;5.4
05/03/2018;null;1006.3;22.5;31.2;25;21.1;87.2;53;12.4;2.9
06/03/2018;null;1010;null;29.9;23.5;20.8;84.1;66;12;3.4
07/03/2018;null;1012.8;16.6;26.2;21.6;17.5;74.3;54;10.6;3.3
08/03/2018;null;1013.5;16.5;28;21.4;16.2;74.3;55;8.4;2.5
09/03/2018;null;1012;18.2;26.6;23;17.9;74.8;61;10.6;4.1
10/03/2018;null;1009;21.6;27.1;24.9;23.3;81.7;70;12.2;5.2
11/03/2018;null;1006.4;null;35.3;27.4;21.8;68.9;40;14.3;3.4
12/03/2018;null;1009.3;15.3;24.6;21.1;17.9;71;39;13.3;4.8
13/03/2018;null;1010.5;14.6;26.3;20.6;14.8;70.6;42;7.7;2.4
14/03/2018;null;1009.8;18.9;28.2;24.1;19.4;73.5;60;9.5;3.3
15/03/2018;null;1006.1;21.7;28.3;24.8;22;83.4;66;14.5;4.1
16/03/2018;null;1012.7;16.3;27.6;22.3;18.1;69;54;10.5;3.2
17/03/2018;null;1011.8;19.5;26.7;24;21.5;76.3;59;11.7;5.1
18/03/2018;null;1006.3;23.4;28.3;25.4;23.7;88.9;80;13.9;6.2
19/03/2018;null;1008.1;19.2;25.9;22.7;19.9;82.3;51;11.1;3.7
20/03/2018;null;1012.7;16.5;22.9;20;17.5;80.6;61;7.4;1.4
21/03/2018;null;1014.5;16.3;25.8;19.7;16.1;82;57;10.8;2.9
22/03/2018;null;1014;15.9;25;20.4;15.9;76.6;54;8.7;2.8
23/03/2018;null;1010.7;20.4;27.1;23.9;19.9;80.7;70;11.3;3.8
24/03/2018;null;1009.7;24.4;27.8;24.6;23.8;97.9;93;12.2;4.5
25/03/2018;null;1010.4;null;26.4;21.8;20.9;null;89;16.9;3.5
26/03/2018;null;1018.8;null;23.2;20.2;17.5;95.1;84;11.4;3.9
27/03/2018;null;1018.2;null;23.4;21.8;19.4;null;94;14.2;8.5
28/03/2018;null;1015.8;null;26.4;23.8;21.7;null;null;11.4;3.3
29/03/2018;null;1015.5;null;26.3;23.6;20.8;null;null;8.2;2.2
30/03/2018;null;1013.6;null;27.7;23.9;20.9;null;null;8.9;2.2
31/03/2018;null;1011.3;null;26.4;23.6;22;null;null;7;2.2
01/04/2018;null;1007.3;null;26.7;23.3;21.5;null;null;7.4;2
02/04/2018;null;1006.7;null;25.5;22.2;21.3;null;null;15.5;3.4
03/04/2018;null;1010.2;null;26.3;22.4;20;null;null;6.7;2.8
04/04/2018;null;1011.3;null;26.2;21.1;19.2;null;null;11.3;2
05/04/2018;null;1012.1;null;25.7;21.8;18.3;null;null;5.6;1.7
06/04/2018;null;1013.5;null;25.6;22.2;18;null;null;8.5;2.8
07/04/2018;null;1013.5;null;26.6;24.2;21.7;null;null;12;4.4
08/04/2018;null;1016.3;null;27.5;23.4;19.6;null;null;6.5;2.4
09/04/2018;null;1016.9;null;26.9;24.5;22.3;null;null;9.5;4
10/04/2018;null;1015.6;null;26.8;24.6;23.2;null;null;12.5;5.7
11/04/2018;null;1014.2;null;27.2;24.8;22.7;null;null;13.9;6
12/04/2018;null;1013.5;null;29.2;25.5;21.6;null;null;11.6;3.7
13/04/2018;null;1020;null;26.3;22.2;20.9;null;null;15.2;5.5
14/04/2018;null;1025.7;20.3;23.3;22.2;20.2;89.3;80;11.3;6.8
15/04/2018;null;1026.7;20;24.1;22;19.3;88.3;78;12.3;6.3
16/04/2018;null;1025.8;19.4;24.4;22.7;20.6;81.6;72;13.3;7
17/04/2018;null;1023.3;18.6;25.2;22.9;20.4;76.7;69;14.4;6.3
18/04/2018;null;1021;19.3;26;22.8;18.1;81;68;12.2;3.3
19/04/2018;null;1017.8;19.8;31.2;23.6;18.2;81.4;53;7.2;2.1
20/04/2018;null;1015.9;20.7;28.4;23.8;18.5;82.7;61;6.9;2.2
21/04/2018;null;1015.2;20.9;26.4;22.6;19.6;90.4;80;13.9;2.6
22/04/2018;null;1014.3;23.1;26.9;23.3;18.5;96;89;7.3;2.5
23/04/2018;null;1014.8;null;26.7;24.3;22.6;95.8;88;10;3.9
24/04/2018;null;1017.5;null;27.8;24.5;22.4;null;94;7.7;2
25/04/2018;null;1018;null;26.6;24;21.5;null;null;8.9;3
26/04/2018;null;1017.3;null;26.5;23.5;20.4;null;null;6.4;2.1
27/04/2018;null;1016.1;null;26.8;24.2;22;null;null;11.5;4.3
28/04/2018;null;1016.6;null;28.3;23.9;19.5;null;null;4.2;1.4
29/04/2018;null;1015.1;null;26.6;24.2;21.5;null;null;7;2.7
30/04/2018;null;1013.5;null;26.9;23.5;20.7;null;null;14.5;3.4
01/05/2018;null;1018.9;null;23.6;21.2;21;null;null;9.3;3.1
02/05/2018;null;1019.4;null;23.9;21.8;19.6;null;94;15.4;6.3
03/05/2018;null;1014.2;null;25.9;23.1;20.4;null;null;15.9;3.5
04/05/2018;null;1015.1;null;26.4;22.2;18.5;null;null;5.1;1.5
05/05/2018;null;1018.6;null;26.8;23.3;20.8;null;null;6.9;2.3
06/05/2018;null;1022.6;null;24.1;22.9;22.1;null;null;11.6;6.7
07/05/2018;null;1023.9;22;23.8;22.3;21.2;98;94;11.6;7.6
08/05/2018;null;1021.9;21.4;24.4;22.7;21.2;92.5;85;15.9;7.6
09/05/2018;null;1019;21.4;24.6;22.7;21.1;92.8;83;15.6;6.3
10/05/2018;null;1014.1;22.6;26.6;23.2;19.7;95.4;86;7.8;3.5
11/05/2018;null;1009.1;21;24.7;22.4;22.5;91.6;80;10.8;3
12/05/2018;null;1013.7;16.6;22.5;18.9;17.2;86.8;70;15.2;4.3
13/05/2018;null;1018.2;14.7;22.5;17.9;14.1;82.8;63;6.4;2.1
14/05/2018;null;1016.8;16.7;22.8;20.2;16.5;80.2;74;12.1;4.3
15/05/2018;null;1012.6;16.8;24.3;20.1;15.9;81.2;73;9.2;2.2
16/05/2018;null;1016.4;13.9;20.7;17.9;17.6;78.3;50;10.2;3.5
17/05/2018;null;1018.2;11.9;20.2;15.5;10;79.6;64;7.5;2.3
18/05/2018;null;1013;16.7;20.4;18.4;15.8;90.5;71;15.1;5
19/05/2018;null;1009.1;15.9;19.3;16;15.8;98.4;90;15;4.8
20/05/2018;null;1012;11.3;16.8;13.5;11.3;86.7;73;16.5;5.9
21/05/2018;null;1016.5;12.3;19.1;14.7;12.5;85.5;75;13.3;4
22/05/2018;null;1019;12;18.9;14.1;10.2;87.8;66;10.5;2.5
23/05/2018;null;1022.8;10.4;17.8;13;10.3;85;64;10.9;2.7
24/05/2018;null;1025.2;9.6;18.6;12.2;7.7;85.7;61;7.6;1.8
25/05/2018;null;1024;11.8;19;13.4;6.4;90.5;78;9.2;2.6
26/05/2018;null;1020.9;16.3;20.7;18.1;11.6;90.5;79;9;4
27/05/2018;null;1020.5;null;22.9;19.3;17.2;null;87;8.4;2.9
28/05/2018;null;1020.6;null;22.9;19.6;17.3;null;95;9.9;3.5
29/05/2018;null;1021;null;23.4;19.8;16.5;92.6;79;11.4;3.5
30/05/2018;null;1018.2;null;23.7;20.1;17.9;88.2;76;10.3;4.1
31/05/2018;null;1013.7;18.4;23.6;19.5;16.3;93.3;82;7;2.1
01/06/2018;null;1011.1;null;24.6;19.8;16.7;null;83;8;1.3
02/06/2018;0;1017.5;null;19.1;14.8;13.1;88.2;77;13.5;4.8
03/06/2018;0;1026.4;10.5;15.3;12.3;10.6;89.1;84;12.3;4.2
04/06/2018;0;1025.7;null;18.7;14.8;11.1;null;93;6.5;2.3
05/06/2018;0;1016.9;null;17.8;15.7;14.1;null;90;11;3.3
06/06/2018;.2;1014.3;null;15.7;13.2;12.3;92.1;83;13.7;4.4
07/06/2018;0;1016.4;9.5;17.1;12.1;8.3;85.1;64;11.3;2.5
08/06/2018;0;1018.4;8.2;17;12.3;9;76.3;62;12;3.7
09/06/2018;0;1017.4;11.5;18.5;14.3;8.5;83.9;60;9.3;2.6
10/06/2018;6;1010.5;16.3;20.1;17;12.2;96.2;88;10.3;4.3
11/06/2018;10.8;1004.4;20.7;30.6;22.6;15.7;85.6;67;13.6;3.1
12/06/2018;14.2;1008.8;null;22.9;17.5;16.4;null;82;11.3;2.3
13/06/2018;2.2;1017.9;7.8;16.3;12.5;9.5;76.4;65;20;5.8
14/06/2018;.2;1026;6.2;13.8;9.7;7.1;79.4;66;12.4;4.1
15/06/2018;null;1028.8;5.9;12.4;8.9;6.6;82;62;10.4;3.1
16/06/2018;null;1030.1;5.1;14.1;9;6.3;77.4;57;8.1;2.4
17/06/2018;null;1029.4;7.7;15.2;9.5;4;88.8;73;4.1;1.8
18/06/2018;null;1028.3;11.4;16.8;12.2;7.5;95.2;85;5;1.9
19/06/2018;null;1024.1;12;16.5;12.5;6.5;98.9;90;6.8;1.8
20/06/2018;null;1020.3;null;25.8;15.2;7.9;null;70;8.9;1.4
21/06/2018;null;1014.8;null;28;18.1;10.8;null;82;13.6;2.2
22/06/2018;null;1018.6;11.2;18.6;13.8;10;88;65;9.1;3.3
23/06/2018;null;1012.6;17.4;29.7;17.2;11.9;98.1;82;11.8;3.9
24/06/2018;null;1019.6;null;17;12.9;11.2;null;77;8.4;3
25/06/2018;null;1015.4;null;14.1;12.8;11.4;null;86;12.2;3
26/06/2018;null;1016.2;null;15;12.6;11.4;null;97;11.4;3.7
27/06/2018;null;1017;null;15.9;14.1;10.9;null;null;5.2;2
28/06/2018;0;1017.6;null;15.9;15;13.4;null;null;9.5;2.7
29/06/2018;6.8;1016.3;null;21.4;17.1;14.5;null;null;8.9;2.1
30/06/2018;4.6;1015.7;null;18.5;16.3;14.3;null;null;8.2;2.1
01/07/2018;.2;1014.1;null;19.2;16.3;14.1;null;null;10;3.1
02/07/2018;0;1010.5;null;20.3;16.5;14.9;null;null;11.7;2.8
03/07/2018;15.8;1021.1;null;16.6;12.6;11.3;null;null;11.3;4.6
04/07/2018;0;1020.8;null;13.9;10.8;7.7;null;null;5.8;1.9
05/07/2018;6.2;1018.2;null;13.5;12.7;9.7;null;null;6;1.4
06/07/2018;4.4;1019.7;null;15.6;14.5;12.1;null;null;9.9;3.5
07/07/2018;2.8;1012.2;null;18.7;16;14.6;null;null;12.3;3.7
08/07/2018;1.8;1014.2;null;18.9;15;12.8;null;null;19.3;6.4
09/07/2018;3.8;1021.2;null;13.7;12.5;12.2;null;null;14.7;5.6
10/07/2018;50.2;1026;null;17.5;13.6;11.6;null;null;9.7;3.5
11/07/2018;1.4;1026.3;null;17.5;13.2;11.3;null;null;8.8;3.1
12/07/2018;.2;1023.6;null;16.1;12.4;9.8;null;null;6.7;2.1
13/07/2018;.2;1019.3;null;20.9;13.2;7.2;null;null;7.1;1.5
14/07/2018;0;1015.3;null;18;14.7;10.9;null;null;7.7;2.2
15/07/2018;0;1012.2;null;31.1;19.5;13.9;null;null;9.3;1.6
16/07/2018;3.6;1019.6;null;18.1;16;15.4;null;null;9;2.7
17/07/2018;27.2;1020.7;null;17.6;16;15.2;null;null;14.7;4.2
18/07/2018;65.4;1016.4;null;19.9;17;15.5;null;null;10.8;2.2
19/07/2018;.2;1013.6;null;20;16.6;14.3;null;null;8.7;3.3
20/07/2018;.2;1010.6;null;24.5;18.1;14.3;null;null;14.5;4.8
21/07/2018;2.2;1020.3;null;17;11.9;8.8;null;null;17.5;5.4
22/07/2018;.2;1021.3;null;16.4;12.9;6.6;null;null;14.2;4.8
23/07/2018;0;1021.9;null;16.7;14.2;13.1;null;null;9.8;3.2
24/07/2018;17;1029.2;null;14.9;13;11.2;null;null;7.1;3
25/07/2018;9;1027.9;null;15.5;14.6;13.2;null;null;11.7;5
26/07/2018;14;1021.7;null;16.9;15.7;14.4;null;null;13.6;4.1
27/07/2018;11.6;1019.1;null;16.8;14.8;14.1;null;null;6;2.5
28/07/2018;0;1014;null;15.8;15;14.1;null;null;9.2;3.9
29/07/2018;5.4;1012.8;null;17.9;14.8;12;null;null;13.3;4.3
30/07/2018;0;1017;null;17.3;14.1;11.4;null;null;8.3;2.4
31/07/2018;0;1021;null;16.8;13;9.4;null;null;10.8;3
01/08/2018;0;1024;null;14.7;10.9;6.7;null;null;9.1;2.7
02/08/2018;0;1022.2;null;16.8;14.5;11;null;null;10.3;4.5
03/08/2018;0;1017.6;null;17.8;15.7;14.8;null;null;12;5.1
04/08/2018;0;1014.4;null;22.4;16.9;12.4;null;null;8.6;2
05/08/2018;4.6;1016.6;null;18.3;13.8;11.5;null;null;13.8;4
06/08/2018;0;1021.3;null;18.6;13.5;10.2;null;null;8.6;2.6
07/08/2018;.2;1020.8;null;17.3;14.7;10.9;null;null;14.4;5.1
08/08/2018;0;1017.1;null;17.5;15.3;14.6;null;null;13.4;4.3
09/08/2018;15.8;1013.1;null;15.8;12.7;10.9;96.9;89;15;4.7
10/08/2018;4.4;1013.5;8.7;12.2;10.5;8.9;89.5;85;20.5;7
11/08/2018;1.2;1018.7;null;15.2;12;9.7;null;92;16.4;5.1
12/08/2018;2;1022.4;null;18.8;15.1;11.2;null;null;7.1;2.2
13/08/2018;0;1019.1;null;17.8;16;14.2;null;null;12.3;5
14/08/2018;0;1016.3;null;24.9;17.4;14;null;null;13.9;3.9
15/08/2018;.2;1023.7;null;17;14.1;13.1;null;null;8.9;3
16/08/2018;.2;1027.2;null;17.5;12.7;8.6;null;null;5.6;1.4
17/08/2018;0;1026.6;null;18.3;16;11.2;null;null;11.6;5
18/08/2018;0;1022.1;null;18.7;16.3;14;null;null;11.4;4.7
19/08/2018;.2;1018.4;null;20.8;16.3;14.3;null;null;10.9;3.2
20/08/2018;3.8;1024.2;null;14.7;11.1;10.7;null;null;9.9;3.9
21/08/2018;26.6;1025.9;null;13.3;10.3;8.1;null;null;8;2.1
22/08/2018;8;1020.5;null;15.2;12.9;9.4;null;null;9.5;2.6
23/08/2018;4.6;1016.1;null;20.1;14.1;10.5;null;null;11.2;3.6
24/08/2018;18.2;1009;null;17.1;15.8;12.8;null;null;16.2;5
25/08/2018;51.6;1016.5;null;16.9;13.6;11;94.8;86;18.3;6
26/08/2018;0;1026.7;8.4;14.8;10.5;6.7;86.9;71;11.8;3.7
27/08/2018;0;1025.2;null;16.1;11.6;6.1;95.5;88;10.2;3.4
28/08/2018;0;1021;null;17.8;15.1;12.2;null;100;13;4.7
29/08/2018;.4;1017.3;null;18.8;16.2;14.2;null;null;8.8;3.9
30/08/2018;.2;1012.8;null;22.3;18;15.4;null;null;9.4;3.6
31/08/2018;22;1013.6;null;18.3;17.2;16.7;null;null;9.1;2.9
01/09/2018;29.6;1013.8;null;16.5;16.2;15.9;null;null;11.5;4.1
02/09/2018;41.8;1012.8;null;20.7;16.8;15.9;null;null;9.6;2.1
03/09/2018;11.2;1013;null;17.4;16.6;16;null;null;12.2;3.4
04/09/2018;8.8;1016.7;null;19.3;16;14.2;null;null;11.8;5
05/09/2018;0;1022;null;18.4;14.8;11;null;null;8.3;2.4
06/09/2018;0;1020.8;null;19;16.4;14.7;null;null;10.4;5.2
